,time,metric_name,metric_value,date,year
480124,2018-12-11 00:00:00-05:00,google.meet:num_calls_ios,9,2018-12-11,2018
480125,2018-12-11 00:00:00-05:00,google.meet:num_calls_jamboard,0,2018-12-11,2018
480126,2018-12-11 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2018-12-11,2018
480127,2018-12-11 00:00:00-05:00,google.meet:num_calls_web,63,2018-12-11,2018
480128,2018-12-11 00:00:00-05:00,google.meet:num_meetings,16,2018-12-11,2018
480129,2018-12-11 00:00:00-05:00,google.meet:num_meetings_android,0,2018-12-11,2018
480130,2018-12-11 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2018-12-11,2018
480131,2018-12-11 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2018-12-11,2018
480132,2018-12-11 00:00:00-05:00,google.meet:num_meetings_ios,6,2018-12-11,2018
480133,2018-12-11 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2018-12-11,2018
480134,2018-12-11 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2018-12-11,2018
480135,2018-12-11 00:00:00-05:00,google.meet:num_meetings_web,16,2018-12-11,2018
480136,2018-12-11 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,1,2018-12-11,2018
480137,2018-12-11 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2018-12-11,2018
480138,2018-12-11 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2018-12-11,2018
480139,2018-12-11 00:00:00-05:00,google.meet:num_meetings_with_2_calls,7,2018-12-11,2018
480140,2018-12-11 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,6,2018-12-11,2018
480141,2018-12-11 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,2,2018-12-11,2018
480142,2018-12-11 00:00:00-05:00,google.meet:num_meetings_with_external_users,5,2018-12-11,2018
480143,2018-12-11 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,2,2018-12-11,2018
480144,2018-12-11 00:00:00-05:00,google.meet:num_meetings_with_pstn_out_users,2,2018-12-11,2018
480145,2018-12-11 00:00:00-05:00,google.meet:total_call_minutes,7297,2018-12-11,2018
480146,2018-12-11 00:00:00-05:00,google.meet:total_call_minutes_android,0,2018-12-11,2018
480147,2018-12-11 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,830,2018-12-11,2018
480148,2018-12-11 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,6362,2018-12-11,2018
480149,2018-12-11 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,101,2018-12-11,2018
480150,2018-12-11 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_out_users,2,2018-12-11,2018
480151,2018-12-11 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2018-12-11,2018
480152,2018-12-11 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2018-12-11,2018
480153,2018-12-11 00:00:00-05:00,google.meet:total_call_minutes_ios,585,2018-12-11,2018
480154,2018-12-11 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2018-12-11,2018
480155,2018-12-11 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2018-12-11,2018
480156,2018-12-11 00:00:00-05:00,google.meet:total_call_minutes_web,5777,2018-12-11,2018
480157,2018-12-11 00:00:00-05:00,google.meet:total_meeting_minutes,1358,2018-12-11,2018
480983,2018-12-12 00:00:00-05:00,google.meet:average_meeting_minutes,58,2018-12-12,2018
480984,2018-12-12 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2018-12-12,2018
480985,2018-12-12 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2018-12-12,2018
480986,2018-12-12 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2018-12-12,2018
480987,2018-12-12 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,43,2018-12-12,2018
480988,2018-12-12 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,91,2018-12-12,2018
480989,2018-12-12 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,0,2018-12-12,2018
480990,2018-12-12 00:00:00-05:00,google.meet:lonely_meetings,2,2018-12-12,2018
480991,2018-12-12 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2018-12-12,2018
480992,2018-12-12 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2018-12-12,2018
480993,2018-12-12 00:00:00-05:00,google.meet:num_1day_active_users,22,2018-12-12,2018
480994,2018-12-12 00:00:00-05:00,google.meet:num_30day_active_users,410,2018-12-12,2018
480995,2018-12-12 00:00:00-05:00,google.meet:num_7day_active_users,114,2018-12-12,2018
480996,2018-12-12 00:00:00-05:00,google.meet:num_calls,38,2018-12-12,2018
480997,2018-12-12 00:00:00-05:00,google.meet:num_calls_android,3,2018-12-12,2018
480998,2018-12-12 00:00:00-05:00,google.meet:num_calls_by_external_users,5,2018-12-12,2018
480999,2018-12-12 00:00:00-05:00,google.meet:num_calls_by_internal_users,33,2018-12-12,2018
481000,2018-12-12 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,0,2018-12-12,2018
481001,2018-12-12 00:00:00-05:00,google.meet:num_calls_by_pstn_out_users,0,2018-12-12,2018
481002,2018-12-12 00:00:00-05:00,google.meet:num_calls_chromebase,0,2018-12-12,2018
481003,2018-12-12 00:00:00-05:00,google.meet:num_calls_chromebox,0,2018-12-12,2018
481004,2018-12-12 00:00:00-05:00,google.meet:num_calls_ios,1,2018-12-12,2018
481005,2018-12-12 00:00:00-05:00,google.meet:num_calls_jamboard,0,2018-12-12,2018
481006,2018-12-12 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2018-12-12,2018
481007,2018-12-12 00:00:00-05:00,google.meet:num_calls_web,29,2018-12-12,2018
481008,2018-12-12 00:00:00-05:00,google.meet:num_meetings,13,2018-12-12,2018
481009,2018-12-12 00:00:00-05:00,google.meet:num_meetings_android,1,2018-12-12,2018
481010,2018-12-12 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2018-12-12,2018
481011,2018-12-12 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2018-12-12,2018
481012,2018-12-12 00:00:00-05:00,google.meet:num_meetings_ios,1,2018-12-12,2018
481013,2018-12-12 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2018-12-12,2018
481014,2018-12-12 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2018-12-12,2018
481015,2018-12-12 00:00:00-05:00,google.meet:num_meetings_web,13,2018-12-12,2018
481016,2018-12-12 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2018-12-12,2018
481017,2018-12-12 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2018-12-12,2018
481018,2018-12-12 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2018-12-12,2018
481019,2018-12-12 00:00:00-05:00,google.meet:num_meetings_with_2_calls,9,2018-12-12,2018
481020,2018-12-12 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,4,2018-12-12,2018
481021,2018-12-12 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,0,2018-12-12,2018
481022,2018-12-12 00:00:00-05:00,google.meet:num_meetings_with_external_users,4,2018-12-12,2018
481023,2018-12-12 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,0,2018-12-12,2018
481024,2018-12-12 00:00:00-05:00,google.meet:num_meetings_with_pstn_out_users,0,2018-12-12,2018
481025,2018-12-12 00:00:00-05:00,google.meet:total_call_minutes,1806,2018-12-12,2018
481026,2018-12-12 00:00:00-05:00,google.meet:total_call_minutes_android,34,2018-12-12,2018
481027,2018-12-12 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,268,2018-12-12,2018
481028,2018-12-12 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,1537,2018-12-12,2018
481029,2018-12-12 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,0,2018-12-12,2018
481030,2018-12-12 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_out_users,0,2018-12-12,2018
481031,2018-12-12 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2018-12-12,2018
481032,2018-12-12 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2018-12-12,2018
481033,2018-12-12 00:00:00-05:00,google.meet:total_call_minutes_ios,1,2018-12-12,2018
481034,2018-12-12 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2018-12-12,2018
481035,2018-12-12 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2018-12-12,2018
481036,2018-12-12 00:00:00-05:00,google.meet:total_call_minutes_web,1501,2018-12-12,2018
481037,2018-12-12 00:00:00-05:00,google.meet:total_meeting_minutes,761,2018-12-12,2018
481573,2018-12-13 00:00:00-05:00,google.meet:average_meeting_minutes,56,2018-12-13,2018
481574,2018-12-13 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2018-12-13,2018
481575,2018-12-13 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2018-12-13,2018
481576,2018-12-13 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2018-12-13,2018
481577,2018-12-13 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,55,2018-12-13,2018
481578,2018-12-13 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,39,2018-12-13,2018
481579,2018-12-13 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,146,2018-12-13,2018
481580,2018-12-13 00:00:00-05:00,google.meet:lonely_meetings,8,2018-12-13,2018
481581,2018-12-13 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2018-12-13,2018
481582,2018-12-13 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2018-12-13,2018
481583,2018-12-13 00:00:00-05:00,google.meet:num_1day_active_users,22,2018-12-13,2018
481584,2018-12-13 00:00:00-05:00,google.meet:num_30day_active_users,409,2018-12-13,2018
481585,2018-12-13 00:00:00-05:00,google.meet:num_7day_active_users,103,2018-12-13,2018
481586,2018-12-13 00:00:00-05:00,google.meet:num_calls,47,2018-12-13,2018
481587,2018-12-13 00:00:00-05:00,google.meet:num_calls_android,0,2018-12-13,2018
481588,2018-12-13 00:00:00-05:00,google.meet:num_calls_by_external_users,4,2018-12-13,2018
481589,2018-12-13 00:00:00-05:00,google.meet:num_calls_by_internal_users,37,2018-12-13,2018
481590,2018-12-13 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,1,2018-12-13,2018
481591,2018-12-13 00:00:00-05:00,google.meet:num_calls_by_pstn_out_users,5,2018-12-13,2018
481592,2018-12-13 00:00:00-05:00,google.meet:num_calls_chromebase,0,2018-12-13,2018
481593,2018-12-13 00:00:00-05:00,google.meet:num_calls_chromebox,0,2018-12-13,2018
481594,2018-12-13 00:00:00-05:00,google.meet:num_calls_ios,2,2018-12-13,2018
481595,2018-12-13 00:00:00-05:00,google.meet:num_calls_jamboard,0,2018-12-13,2018
481596,2018-12-13 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2018-12-13,2018
481597,2018-12-13 00:00:00-05:00,google.meet:num_calls_web,35,2018-12-13,2018
481598,2018-12-13 00:00:00-05:00,google.meet:num_meetings,9,2018-12-13,2018
481599,2018-12-13 00:00:00-05:00,google.meet:num_meetings_android,0,2018-12-13,2018
481600,2018-12-13 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2018-12-13,2018
481601,2018-12-13 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2018-12-13,2018
481602,2018-12-13 00:00:00-05:00,google.meet:num_meetings_ios,1,2018-12-13,2018
481603,2018-12-13 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2018-12-13,2018
481604,2018-12-13 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2018-12-13,2018
481605,2018-12-13 00:00:00-05:00,google.meet:num_meetings_web,9,2018-12-13,2018
481606,2018-12-13 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2018-12-13,2018
481607,2018-12-13 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2018-12-13,2018
481608,2018-12-13 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2018-12-13,2018
481609,2018-12-13 00:00:00-05:00,google.meet:num_meetings_with_2_calls,3,2018-12-13,2018
481610,2018-12-13 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,5,2018-12-13,2018
481611,2018-12-13 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,1,2018-12-13,2018
481612,2018-12-13 00:00:00-05:00,google.meet:num_meetings_with_external_users,3,2018-12-13,2018
481613,2018-12-13 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,1,2018-12-13,2018
481614,2018-12-13 00:00:00-05:00,google.meet:num_meetings_with_pstn_out_users,2,2018-12-13,2018
481615,2018-12-13 00:00:00-05:00,google.meet:total_call_minutes,1674,2018-12-13,2018
481616,2018-12-13 00:00:00-05:00,google.meet:total_call_minutes_android,0,2018-12-13,2018
481617,2018-12-13 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,163,2018-12-13,2018
481618,2018-12-13 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,1379,2018-12-13,2018
481619,2018-12-13 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,15,2018-12-13,2018
481620,2018-12-13 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_out_users,115,2018-12-13,2018
481621,2018-12-13 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2018-12-13,2018
481622,2018-12-13 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2018-12-13,2018
481623,2018-12-13 00:00:00-05:00,google.meet:total_call_minutes_ios,55,2018-12-13,2018
481624,2018-12-13 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2018-12-13,2018
481625,2018-12-13 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2018-12-13,2018
481626,2018-12-13 00:00:00-05:00,google.meet:total_call_minutes_web,1323,2018-12-13,2018
481627,2018-12-13 00:00:00-05:00,google.meet:total_meeting_minutes,511,2018-12-13,2018
482159,2018-12-14 00:00:00-05:00,google.meet:average_meeting_minutes,61,2018-12-14,2018
482160,2018-12-14 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2018-12-14,2018
482161,2018-12-14 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2018-12-14,2018
482162,2018-12-14 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2018-12-14,2018
482163,2018-12-14 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,44,2018-12-14,2018
482164,2018-12-14 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,73,2018-12-14,2018
482165,2018-12-14 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,0,2018-12-14,2018
482166,2018-12-14 00:00:00-05:00,google.meet:lonely_meetings,3,2018-12-14,2018
482167,2018-12-14 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2018-12-14,2018
482168,2018-12-14 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2018-12-14,2018
482169,2018-12-14 00:00:00-05:00,google.meet:num_1day_active_users,13,2018-12-14,2018
482170,2018-12-14 00:00:00-05:00,google.meet:num_30day_active_users,386,2018-12-14,2018
482171,2018-12-14 00:00:00-05:00,google.meet:num_7day_active_users,93,2018-12-14,2018
482172,2018-12-14 00:00:00-05:00,google.meet:num_calls,20,2018-12-14,2018
482173,2018-12-14 00:00:00-05:00,google.meet:num_calls_android,0,2018-12-14,2018
482174,2018-12-14 00:00:00-05:00,google.meet:num_calls_by_external_users,2,2018-12-14,2018
482175,2018-12-14 00:00:00-05:00,google.meet:num_calls_by_internal_users,16,2018-12-14,2018
482176,2018-12-14 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,2,2018-12-14,2018
482177,2018-12-14 00:00:00-05:00,google.meet:num_calls_by_pstn_out_users,0,2018-12-14,2018
482178,2018-12-14 00:00:00-05:00,google.meet:num_calls_chromebase,0,2018-12-14,2018
482179,2018-12-14 00:00:00-05:00,google.meet:num_calls_chromebox,0,2018-12-14,2018
482180,2018-12-14 00:00:00-05:00,google.meet:num_calls_ios,0,2018-12-14,2018
482181,2018-12-14 00:00:00-05:00,google.meet:num_calls_jamboard,0,2018-12-14,2018
482182,2018-12-14 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2018-12-14,2018
482183,2018-12-14 00:00:00-05:00,google.meet:num_calls_web,16,2018-12-14,2018
482184,2018-12-14 00:00:00-05:00,google.meet:num_meetings,5,2018-12-14,2018
482185,2018-12-14 00:00:00-05:00,google.meet:num_meetings_android,0,2018-12-14,2018
482186,2018-12-14 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2018-12-14,2018
482187,2018-12-14 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2018-12-14,2018
482188,2018-12-14 00:00:00-05:00,google.meet:num_meetings_ios,0,2018-12-14,2018
482189,2018-12-14 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2018-12-14,2018
482190,2018-12-14 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2018-12-14,2018
482191,2018-12-14 00:00:00-05:00,google.meet:num_meetings_web,5,2018-12-14,2018
482192,2018-12-14 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2018-12-14,2018
482193,2018-12-14 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2018-12-14,2018
482194,2018-12-14 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2018-12-14,2018
482195,2018-12-14 00:00:00-05:00,google.meet:num_meetings_with_2_calls,2,2018-12-14,2018
482196,2018-12-14 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,3,2018-12-14,2018
482197,2018-12-14 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,0,2018-12-14,2018
482198,2018-12-14 00:00:00-05:00,google.meet:num_meetings_with_external_users,1,2018-12-14,2018
482199,2018-12-14 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,1,2018-12-14,2018
482200,2018-12-14 00:00:00-05:00,google.meet:num_meetings_with_pstn_out_users,0,2018-12-14,2018
482201,2018-12-14 00:00:00-05:00,google.meet:total_call_minutes,953,2018-12-14,2018
482202,2018-12-14 00:00:00-05:00,google.meet:total_call_minutes_android,0,2018-12-14,2018
482203,2018-12-14 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,78,2018-12-14,2018
482204,2018-12-14 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,729,2018-12-14,2018
482205,2018-12-14 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,145,2018-12-14,2018
482206,2018-12-14 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_out_users,0,2018-12-14,2018
482207,2018-12-14 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2018-12-14,2018
482208,2018-12-14 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2018-12-14,2018
482209,2018-12-14 00:00:00-05:00,google.meet:total_call_minutes_ios,0,2018-12-14,2018
482210,2018-12-14 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2018-12-14,2018
482211,2018-12-14 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2018-12-14,2018
482212,2018-12-14 00:00:00-05:00,google.meet:total_call_minutes_web,729,2018-12-14,2018
482213,2018-12-14 00:00:00-05:00,google.meet:total_meeting_minutes,309,2018-12-14,2018
482513,2018-12-15 00:00:00-05:00,google.meet:average_meeting_minutes,77,2018-12-15,2018
482514,2018-12-15 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2018-12-15,2018
482515,2018-12-15 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2018-12-15,2018
482516,2018-12-15 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2018-12-15,2018
482517,2018-12-15 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,77,2018-12-15,2018
482518,2018-12-15 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,0,2018-12-15,2018
482519,2018-12-15 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,0,2018-12-15,2018
482520,2018-12-15 00:00:00-05:00,google.meet:lonely_meetings,0,2018-12-15,2018
482521,2018-12-15 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2018-12-15,2018
482522,2018-12-15 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2018-12-15,2018
482523,2018-12-15 00:00:00-05:00,google.meet:num_1day_active_users,1,2018-12-15,2018
482524,2018-12-15 00:00:00-05:00,google.meet:num_30day_active_users,370,2018-12-15,2018
482525,2018-12-15 00:00:00-05:00,google.meet:num_7day_active_users,92,2018-12-15,2018
482526,2018-12-15 00:00:00-05:00,google.meet:num_calls,2,2018-12-15,2018
482527,2018-12-15 00:00:00-05:00,google.meet:num_calls_android,0,2018-12-15,2018
482528,2018-12-15 00:00:00-05:00,google.meet:num_calls_by_external_users,1,2018-12-15,2018
482529,2018-12-15 00:00:00-05:00,google.meet:num_calls_by_internal_users,1,2018-12-15,2018
